year,scholarships,tertiary_expenditure,country_id
2012,,84.32987213134766,182.0
2013,,86.9315185546875,182.0
2014,,87.7461929321289,182.0
2015,,87.11534118652344,182.0
2016,,88.84574127197266,182.0
2017,,87.70726776123047,182.0
2018,,88.26364135742188,182.0
2019,,88.32012939453125,182.0
2020,,87.67170715332031,182.0
2021,,86.69661712646484,182.0
2022,,85.88509368896484,182.0
2001,,88.70967864990234,153.0
2002,,95.67900848388672,153.0
2003,,98.71465301513672,153.0
2004,,99.49239349365234,153.0
2013,,91.92256927490234,153.0
2014,,94.80679321289062,153.0
2015,,89.25479125976562,153.0
2016,,95.8788604736328,153.0
2017,,91.2416763305664,153.0
2018,,82.15035247802734,153.0
2019,,88.15632629394531,153.0
2020,,90.74845123291016,153.0
2021,,91.85350799560548,153.0
2022,,94.12139892578124,153.0
2006,2453257.0,,64.0
2007,1929645.0,,64.0
2008,3162483.0,,64.0
2009,8441345.0,46.66347885131836,64.0
2010,3878482.0,42.91680145263672,64.0
2011,5051035.0,44.13161087036133,64.0
2012,6076519.0,47.79684066772461,64.0
2013,7241339.0,47.94802856445313,64.0
2014,5653660.0,43.76411819458008,64.0
2015,7644891.0,,64.0
2016,6491437.0,,64.0
2017,6294977.0,,64.0
2018,7342334.0,,64.0
2019,18712372.0,,64.0
2020,11203320.0,,64.0
2021,13584616.0,,64.0
2022,18265188.0,,64.0
2023,22766878.0,,64.0
2000,,93.53958129882812,27.0
2001,,93.26782989501952,27.0
2002,,94.39987182617188,27.0
2003,,95.013427734375,27.0
2004,,94.09455108642578,27.0
2005,,95.6351318359375,27.0
2006,,95.57373809814452,27.0
2007,,96.72377014160156,27.0
2008,,95.98822021484376,27.0
2009,,96.07425689697266,27.0
2010,,97.5771713256836,27.0
2011,,96.21311950683594,27.0
2012,,96.654296875,27.0
2013,,97.00694274902344,27.0
2014,,97.06343841552734,27.0
2015,,95.85166931152344,27.0
2016,,96.59461212158205,27.0
2017,,94.16574096679688,27.0
2018,,96.93282318115234,27.0
2019,,95.64710998535156,27.0
2020,,95.7952117919922,27.0
2021,,94.92062377929688,27.0
2022,,96.99738311767578,27.0
2006,3535428.0,,190.0
2007,1926658.0,,190.0
2008,1176662.0,,190.0
2009,6171611.0,,190.0
2010,7113299.0,,190.0
2011,7149936.0,,190.0
2012,4893004.0,,190.0
2013,5058408.0,,190.0
2014,5967468.0,,190.0
2015,7108443.0,,190.0
2016,5522940.0,,190.0
2017,3199857.0,,190.0
2018,6931062.0,,190.0
2019,4726948.0,,190.0
2020,6081220.0,,190.0
2021,1340631.0,,190.0
2022,2601443.0,,190.0
2023,4669824.0,,190.0
2017,,91.83866119384766,179.0
2018,,91.94023895263672,179.0
2019,,91.87554168701172,179.0
2020,,91.57879638671876,179.0
2021,,91.03782653808594,179.0
2022,,90.43644714355467,179.0
2006,1425360.0,,130.0
2007,674213.0,,130.0
2008,817151.0,,130.0
2009,753418.0,,130.0
2010,281684.0,,130.0
2011,93979.0,,130.0
2012,74438.0,,130.0
2013,124713.0,,130.0
2014,120503.0,,130.0
2015,197962.0,,130.0
2016,161430.0,,130.0
2017,1463653.0,,130.0
2018,265351.0,,130.0
2019,180142.0,,130.0
2020,113695.0,,130.0
2021,72036.0,,130.0
2022,61844.0,,130.0
2023,61520.0,,130.0
2006,973738.0,,101.0
2007,737273.0,,101.0
2008,1399708.0,,101.0
2009,1694012.0,,101.0
2010,1030447.0,,101.0
2011,457076.0,,101.0
2012,353392.0,,101.0
2013,2019240.0,,101.0
2014,1983952.0,,101.0
2015,1820251.0,,101.0
2016,1881049.0,,101.0
2017,2066003.0,,101.0
2018,2203969.0,,101.0
2019,3071341.0,,101.0
2020,2975994.0,,101.0
2021,3099418.0,,101.0
2022,3214145.0,,101.0
2023,3821058.0,,101.0
2006,520291.0,,163.0
2007,447148.0,,163.0
2008,1367282.0,,163.0
2009,2885330.0,,163.0
2010,2234191.0,,163.0
2011,3025506.0,,163.0
2012,2645275.0,,163.0
2013,6276453.0,,163.0
2014,4451787.0,,163.0
2015,4099033.0,92.08910369873048,163.0
2016,3996432.0,,163.0
2017,5785710.0,,163.0
2018,6168541.0,,163.0
2019,7656625.0,,163.0
2020,9007454.0,,163.0
2021,6614646.0,,163.0
2022,7204344.0,,163.0
2023,7126118.0,,163.0
2001,,99.67169189453124,44.0
2004,,89.61747741699219,44.0
2005,,81.52819061279297,44.0
2006,438073.0,85.13902282714844,44.0
2007,526879.0,73.12461853027344,44.0
2008,399103.0,77.42906188964844,44.0
2009,3493864.0,79.27008819580078,44.0
2010,2132813.0,73.31316375732422,44.0
2011,4704503.0,,44.0
2012,4997012.0,98.64945220947266,44.0
2013,6032691.0,93.6432876586914,44.0
2014,4895485.0,77.26573181152344,44.0
2015,6958217.0,,44.0
2016,6399499.0,,44.0
2017,9462183.0,,44.0
2018,10237995.0,,44.0
2019,14834930.0,,44.0
2020,14277792.0,,44.0
2021,11522790.0,,44.0
2022,12982380.0,,44.0
2023,13779504.0,,44.0
2006,700328.0,,167.0
2007,696135.0,,167.0
2008,953923.0,96.69541931152344,167.0
2009,1164182.0,89.57691955566406,167.0
2010,582368.0,75.63748168945312,167.0
2011,383319.0,94.58229064941406,167.0
2012,694676.0,98.41378021240234,167.0
2013,2916474.0,66.82398223876953,167.0
2014,3022693.0,72.97679138183594,167.0
2015,2791873.0,72.97679138183594,167.0
2016,3150396.0,72.97679138183594,167.0
2017,3950168.0,72.97679138183594,167.0
2018,4555757.0,72.61669921875,167.0
2019,6157899.0,96.66383361816406,167.0
2020,8048210.0,98.6220703125,167.0
2021,7112904.0,,167.0
2022,7182474.0,,167.0
2023,12502989.0,,167.0
2006,29432.0,,53.0
2007,3150.0,,53.0
2008,115219.0,95.60665893554688,53.0
2009,260758.0,100.0,53.0
2010,241967.0,85.96138763427734,53.0
2011,1254466.0,87.3846435546875,53.0
2012,749869.0,84.78057861328125,53.0
2013,1231377.0,,53.0
2014,740880.0,,53.0
2015,1150129.0,,53.0
2016,734670.0,,53.0
2017,1236303.0,,53.0
2018,2144413.0,,53.0
2019,4875476.0,,53.0
2020,4645023.0,,53.0
2021,3882712.0,,53.0
2022,4376205.0,,53.0
2023,8906923.0,,53.0
2006,1060335.0,,167.0
2007,1015488.0,,167.0
2008,1393436.0,,167.0
2009,1144943.0,,167.0
2010,955411.0,71.62505340576172,167.0
2011,761534.0,62.82609939575195,167.0
2012,839988.0,76.6955795288086,167.0
2013,802697.0,95.27085876464844,167.0
2014,622932.0,,167.0
2015,511569.0,,167.0
2016,692205.0,,167.0
2017,943944.0,,167.0
2018,1560253.0,,167.0
2019,2492454.0,,167.0
2020,2064800.0,,167.0
2021,1611226.0,,167.0
2022,1636535.0,,167.0
2023,3520028.0,,167.0
2006,189239.0,,97.0
2007,561803.0,,97.0
2008,380572.0,,97.0
2009,504549.0,,97.0
2010,107843.0,,97.0
2011,61644.0,,97.0
2012,1997300.0,,97.0
2013,249082.0,,97.0
2014,271144.0,,97.0
2015,191514.0,,97.0
2016,131464.0,,97.0
2017,306783.0,,97.0
2018,344392.0,,97.0
2019,567464.0,,97.0
2020,551577.0,,97.0
2021,461597.0,,97.0
2022,528534.0,,97.0
2023,219939.0,,97.0
2000,,75.61976623535156,135.0
2001,,60.09439086914063,135.0
2002,,59.92127990722656,135.0
2003,,59.22006988525391,135.0
2004,,66.72705078125,135.0
2005,,65.84200286865234,135.0
2015,,58.25056838989258,135.0
2016,,57.38785171508789,135.0
2017,,56.68915176391602,135.0
2018,,56.11993026733398,135.0
2019,,52.47840118408203,135.0
2022,,55.68194961547852,135.0
2003,,81.35730743408203,70.0
2009,25969.0,,70.0
2010,56799.0,,70.0
2011,57880.0,,70.0
2012,143896.0,,70.0
2013,168104.0,,70.0
2014,233078.0,,70.0
2015,323205.0,,70.0
2016,59705.0,,70.0
2017,164938.0,,70.0
2018,137447.0,,70.0
2019,45381.0,,70.0
2020,123284.0,,70.0
2021,95233.0,,70.0
2022,111293.0,,70.0
2023,23512.0,,70.0
2006,622486.0,100.0,68.0
2007,996186.0,,68.0
2008,830415.0,95.69922637939452,68.0
2009,1531970.0,,68.0
2010,1214986.0,100.0,68.0
2011,1150690.0,100.0,68.0
2012,1425571.0,96.6588134765625,68.0
2013,1317816.0,92.61538696289062,68.0
2014,984377.0,95.53704833984376,68.0
2015,1245985.0,81.0210189819336,68.0
2016,609871.0,99.23861694335938,68.0
2017,811826.0,97.47502136230467,68.0
2018,629905.0,87.83683776855469,68.0
2019,939125.0,88.15460205078125,68.0
2020,1076357.0,89.98223876953125,68.0
2021,1422782.0,94.99732971191406,68.0
2022,1576628.0,100.0,68.0
2023,2992775.0,99.50299835205078,68.0
2024,,99.48761749267578,68.0
2002,,82.6039810180664,201.0
2004,,93.35015869140624,201.0
2005,,91.49433135986328,201.0
2006,,86.0408935546875,201.0
2007,,92.77562713623048,201.0
2008,64506.0,,201.0
2009,158324.0,85.5700912475586,201.0
2010,81926.0,94.081787109375,201.0
2011,184107.0,94.1259994506836,201.0
2012,397029.0,93.13165283203124,201.0
2013,281140.0,,201.0
2014,470324.0,,201.0
2015,986781.0,,201.0
2016,402494.0,,201.0
2017,1252058.0,,201.0
2018,1184182.0,,201.0
2019,716115.0,,201.0
2020,503276.0,,201.0
2021,558062.0,,201.0
2022,677285.0,,201.0
2023,1653930.0,,201.0
2004,,95.93238067626952,116.0
2005,,95.80699920654295,116.0
2007,,77.7868423461914,116.0
2008,,76.452880859375,116.0
2009,,38.45718002319336,116.0
2010,,80.1767807006836,116.0
2011,,72.4811782836914,116.0
2012,,60.16257095336914,116.0
2006,94809.0,,54.0
2007,780221.0,,54.0
2008,2450761.0,,54.0
2009,1216075.0,,54.0
2010,615335.0,,54.0
2011,772588.0,,54.0
2012,676938.0,89.90424346923828,54.0
2013,840698.0,78.43273162841797,54.0
2014,788879.0,91.17340850830078,54.0
2015,994172.0,91.0435791015625,54.0
2016,488637.0,90.5201187133789,54.0
2017,686720.0,92.20218658447266,54.0
2018,731783.0,91.96585845947266,54.0
2019,905849.0,89.97689056396484,54.0
2020,874342.0,,54.0
2021,781866.0,,54.0
2022,1023385.0,,54.0
2023,1099318.0,,54.0
2000,,96.8577880859375,85.0
2001,,94.40281677246094,85.0
2002,,91.28465270996094,85.0
2003,,92.95545196533205,85.0
2004,,97.50225067138672,85.0
2006,297864.0,,85.0
2007,270894.0,92.854248046875,85.0
2008,695296.0,98.77638244628906,85.0
2009,1079526.0,82.78279876708984,85.0
2010,895513.0,87.6418228149414,85.0
2011,,90.16062927246094,85.0
2013,,92.86614990234376,85.0
2014,,91.2305679321289,85.0
2015,,90.11405181884766,85.0
2017,,91.34732818603516,85.0
2018,,93.71732330322266,85.0
2019,,88.63796997070312,85.0
2020,,85.71253967285156,85.0
2021,,89.20793151855469,85.0
2006,965310.0,,91.0
2007,868783.0,,91.0
2008,1487696.0,,91.0
2009,1958778.0,,91.0
2010,24507712.0,,91.0
2011,338452.0,,91.0
2012,2471181.0,,91.0
2013,3486771.0,,91.0
2014,3913170.0,,91.0
2015,3956194.0,,91.0
2016,3729060.0,,91.0
2017,4474501.0,,91.0
2018,4803402.0,,91.0
2019,5269417.0,,91.0
2020,4867286.0,,91.0
2021,4784882.0,,91.0
2022,5296745.0,,91.0
2023,6891842.0,,91.0
2000,,82.37332153320312,202.0
2001,,82.23696899414062,202.0
2002,,82.6889877319336,202.0
2003,,85.17314147949219,202.0
2004,,87.28858947753906,202.0
2005,,87.569580078125,202.0
2006,,88.5130386352539,202.0
2007,,90.59786224365234,202.0
2008,,91.02259826660156,202.0
2009,,84.11634826660156,202.0
2010,,88.56397247314453,202.0
2011,,86.02092742919922,202.0
2012,,92.6906280517578,202.0
2013,,90.41232299804688,202.0
2014,,86.95716857910156,202.0
2015,,89.86564636230469,202.0
2016,,83.49463653564453,202.0
2017,,81.1424789428711,202.0
2018,,81.32746887207031,202.0
2019,,82.27159881591797,202.0
2020,,78.92935943603516,202.0
2021,,89.35626983642578,202.0
2022,,93.00110626220705,202.0
2006,60415116.0,,196.0
2007,71622968.0,88.04344177246094,196.0
2008,54670460.0,86.12116241455078,196.0
2009,66359344.0,78.36518859863281,196.0
2010,72858008.0,72.88275146484375,196.0
2011,63177104.0,74.56310272216797,196.0
2012,71907904.0,71.74282836914062,196.0
2013,82296120.0,80.32759094238281,196.0
2014,78388752.0,81.36653137207031,196.0
2015,76790424.0,77.75630950927734,196.0
2016,64252996.0,,196.0
2017,38326568.0,,196.0
2018,59915532.0,,196.0
2019,59986032.0,,196.0
2020,63747184.0,,196.0
2021,22288584.0,,196.0
2022,37663760.0,,196.0
2023,60732796.0,,196.0
2000,,98.81993103027344,186.0
2003,,99.03711700439452,186.0
2004,,98.29631042480467,186.0
2005,,97.54556274414062,186.0
2006,1232553.0,,186.0
2007,2512190.0,,186.0
2008,16176262.0,,186.0
2009,18802220.0,,186.0
2010,23110220.0,,186.0
2011,20843724.0,,186.0
2012,20240172.0,,186.0
2013,24065336.0,,186.0
2014,18644636.0,,186.0
2015,17864036.0,,186.0
2016,12323170.0,,186.0
2017,18031648.0,,186.0
2018,21928964.0,,186.0
2019,30762936.0,,186.0
2020,30949054.0,,186.0
2021,22417628.0,,186.0
2022,69495808.0,,186.0
2023,59634404.0,,186.0
2000,,84.03285217285156,24.0
2001,,81.59615325927734,24.0
2002,,86.93949890136719,24.0
2003,,95.08145141601562,24.0
2004,,94.68006134033205,24.0
2005,,95.05998229980467,24.0
2006,,93.46578216552734,24.0
2007,,91.68440246582033,24.0
2008,,90.7181396484375,24.0
2009,,88.9610595703125,24.0
2010,,89.51129913330078,24.0
2011,,93.00382995605467,24.0
2012,,94.09687042236328,24.0
2013,,93.11226654052734,24.0
2014,,94.03874206542967,24.0
2015,,94.4220733642578,24.0
2016,,95.83831024169922,24.0
2017,,98.24163055419922,24.0
2018,,98.267578125,24.0
2019,,97.4381332397461,24.0
2020,,96.98880767822266,24.0
2021,,97.39807891845705,24.0
2000,,83.95287322998047,103.0
2002,,82.15425872802734,103.0
2006,590932.0,,103.0
2007,553376.0,,103.0
2008,3019593.0,,103.0
2009,7839750.0,,103.0
2010,4368675.0,,103.0
2011,6159878.0,,103.0
2012,7430842.0,,103.0
2013,7592292.0,95.4652099609375,103.0
2014,6908238.0,93.7153091430664,103.0
2015,6675905.0,96.00628662109376,103.0
2016,6622256.0,94.55021667480467,103.0
2017,7014326.0,87.48957061767578,103.0
2018,7813842.0,88.67159271240234,103.0
2019,17181104.0,92.1641082763672,103.0
2020,15428905.0,90.07811737060548,103.0
2021,12685403.0,,103.0
2022,32309688.0,91.69612884521484,103.0
2023,31314996.0,,103.0
2006,1028835.0,,137.0
2007,187661280.0,,137.0
2008,195759776.0,,137.0
2009,10902798.0,,137.0
2010,8910263.0,,137.0
2011,12813958.0,,137.0
2012,12912378.0,,137.0
2013,8018338.0,,137.0
2014,3851563.0,,137.0
2015,6379226.0,,137.0
2016,4452317.0,,137.0
2017,5661173.0,,137.0
2018,7345385.0,,137.0
2019,12623420.0,,137.0
2020,8385073.0,,137.0
2021,11592684.0,,137.0
2022,12251433.0,,137.0
2023,11458669.0,,137.0
2004,,91.51029205322266,106.0
2005,,95.0027313232422,106.0
2006,,92.41845703125,106.0
2007,,82.05169677734375,106.0
2008,,91.2925033569336,106.0
2009,,99.9460678100586,106.0
2010,,93.51676940917967,106.0
2011,,95.72183227539062,106.0
2012,,94.41593933105467,106.0
2013,,94.92253112792967,106.0
2014,,94.76416778564452,106.0
2015,,93.6175765991211,106.0
2016,,93.41053009033205,106.0
2017,,97.58984375,106.0
2018,,96.95555877685548,106.0
2019,,96.44790649414062,106.0
2020,,97.9571304321289,106.0
2021,,97.9938507080078,106.0
2022,,97.59522247314452,106.0
2000,,90.84158325195312,74.0
2001,,92.81436920166016,74.0
2002,,92.01680755615234,74.0
2003,,90.29650115966795,74.0
2004,,88.69048309326172,74.0
2005,,87.6790771484375,74.0
2006,,89.7196273803711,74.0
2007,,90.33332824707033,74.0
2008,,87.66667175292969,74.0
2009,,86.6220703125,74.0
2010,,81.78439331054688,74.0
2011,,83.60128784179688,74.0
2012,,83.13253021240234,74.0
2013,,78.17108917236328,74.0
2014,,75.60975646972656,74.0
2015,,86.32327270507812,74.0
2016,,87.3668212890625,74.0
2017,,86.40776824951172,74.0
2018,,85.76873779296875,74.0
2019,,87.56038665771484,74.0
2020,,81.35888671875,74.0
2021,,77.64933013916016,74.0
2022,,82.62068939208984,74.0
2000,,82.84947967529297,3.0
2001,,83.02799224853516,3.0
2002,,83.39746856689453,3.0
2003,,86.65119171142578,3.0
2004,,88.77046966552734,3.0
2005,,89.35576629638672,3.0
2006,,89.26924896240234,3.0
2007,,88.14724731445312,3.0
2008,,88.93183135986328,3.0
2009,,91.02822875976562,3.0
2010,,91.7107925415039,3.0
2011,,90.91516876220705,3.0
2012,,90.75739288330078,3.0
2013,,84.9906234741211,3.0
2014,,90.8093490600586,3.0
2015,,90.43708801269533,3.0
2016,,92.870849609375,3.0
2017,,93.68730926513672,3.0
2018,,90.62296295166016,3.0
2019,,90.95092010498048,3.0
2020,,90.38697814941406,3.0
2021,,90.57662963867188,3.0
2022,,90.7516098022461,3.0
2002,,84.73111724853516,194.0
2004,,99.3540496826172,194.0
2005,,99.68119049072266,194.0
2008,142868.0,100.0,194.0
2009,627165.0,100.0,194.0
2010,248636.0,,194.0
2011,369289.0,95.51692962646484,194.0
2012,670147.0,99.22306060791016,194.0
2013,505992.0,,194.0
2014,832822.0,98.14045715332033,194.0
2015,1265333.0,98.28215789794922,194.0
2016,490935.0,95.78749084472656,194.0
2017,1648356.0,95.29931640625,194.0
2018,1489272.0,98.08551025390624,194.0
2019,1129040.0,99.51544952392578,194.0
2020,995647.0,,194.0
2021,1169987.0,99.93475341796876,194.0
2022,843751.0,99.9674301147461,194.0
2023,407439.0,,194.0
2024,,100.0,194.0
2006,581689.0,,115.0
2007,1695344.0,,115.0
2008,2619640.0,,115.0
2009,3917415.0,,115.0
2010,3675696.0,,115.0
2011,3655122.0,,115.0
2012,3775472.0,,115.0
2013,3868430.0,,115.0
2014,6139685.0,,115.0
2015,4917008.0,,115.0
2016,6626514.0,68.0528564453125,115.0
2017,9805095.0,94.46800994873048,115.0
2018,14716410.0,27.16605949401855,115.0
2019,21423856.0,35.30863189697266,115.0
2020,20090218.0,,115.0
2021,17573192.0,36.47111892700195,115.0
2022,23102152.0,,115.0
2023,21729904.0,,115.0
2024,,41.15671920776367,115.0
2000,,79.15941619873047,42.0
2001,,82.70552825927734,42.0
2002,,84.44812774658203,42.0
2003,,82.1388168334961,42.0
2004,,84.84323120117188,42.0
2005,,91.52937316894533,42.0
2006,,88.09105682373047,42.0
2007,,90.47663116455078,42.0
2008,,87.6746597290039,42.0
2010,,81.12226104736328,42.0
2011,,87.94441223144531,42.0
2012,,85.97132110595703,42.0
2013,,80.28836059570312,42.0
2014,,83.49015808105469,42.0
2015,,88.82556915283203,42.0
2016,,89.60054016113281,42.0
2017,,89.91771697998047,42.0
2018,,91.80464935302734,42.0
2019,,89.55756378173828,42.0
2020,,87.09036254882812,42.0
2021,,87.26087188720703,42.0
2002,,79.9055404663086,104.0
2004,,77.45912170410156,104.0
2005,,82.46131134033203,104.0
2006,190711.0,85.97785186767578,104.0
2007,393119.0,84.60334014892578,104.0
2008,2450618.0,86.51290893554688,104.0
2009,2524121.0,89.39427947998047,104.0
2010,3525135.0,86.36058807373047,104.0
2011,3968554.0,90.69400787353516,104.0
2012,3364266.0,88.70845031738281,104.0
2013,4089789.0,92.95329284667967,104.0
2014,2869694.0,95.72962188720705,104.0
2015,3524369.0,94.24053192138672,104.0
2016,4361058.0,95.20702362060548,104.0
2017,5711932.0,95.72116088867188,104.0
2018,4995602.0,97.53900146484376,104.0
2019,13937718.0,100.0,104.0
2020,11960109.0,,104.0
2021,11250964.0,,104.0
2022,18066744.0,,104.0
2023,19410804.0,,104.0
2006,1079800.0,,123.0
2007,1084309.0,,123.0
2008,4143752.0,,123.0
2009,6293197.0,,123.0
2010,4082350.0,,123.0
2011,6925533.0,97.2603988647461,123.0
2012,6761821.0,92.87848663330078,123.0
2013,8513920.0,100.0,123.0
2014,6122559.0,100.0,123.0
2015,8624295.0,97.61831665039062,123.0
2016,5743144.0,,123.0
2017,9039387.0,,123.0
2018,8435821.0,,123.0
2019,12209247.0,,123.0
2020,12502520.0,,123.0
2021,8786946.0,,123.0
2022,10543984.0,,123.0
2023,10825448.0,,123.0
2005,,93.1191177368164,78.0
2006,314595.0,92.69522094726562,78.0
2007,904455.0,89.46533203125,78.0
2008,2249222.0,86.69242095947266,78.0
2009,3194815.0,89.91029357910156,78.0
2010,3348052.0,93.77452850341795,78.0
2011,4122601.0,,78.0
2012,3852860.0,95.2631378173828,78.0
2013,3465937.0,93.8756866455078,78.0
2014,3176387.0,99.2797393798828,78.0
2015,3375252.0,99.69454956054688,78.0
2016,3474627.0,99.57819366455078,78.0
2017,3020293.0,99.7833023071289,78.0
2018,3033582.0,99.91507720947266,78.0
2019,9623614.0,97.7126693725586,78.0
2020,7951582.0,99.3889617919922,78.0
2021,8882882.0,97.99388885498048,78.0
2022,10428142.0,,78.0
2023,12642797.0,,78.0
2006,5034894.0,,211.0
2007,8972547.0,,211.0
2008,4217671.0,,211.0
2009,14448883.0,100.0,211.0
2010,9841147.0,100.0,211.0
2011,12913992.0,100.0,211.0
2012,14054100.0,100.0,211.0
2013,15813763.0,100.0,211.0
2014,22467380.0,100.0,211.0
2015,13980281.0,,211.0
2016,13045385.0,,211.0
2017,13806528.0,,211.0
2018,14355450.0,,211.0
2019,15111712.0,,211.0
2020,15597333.0,,211.0
2021,8191979.0,,211.0
2022,11714192.0,,211.0
2023,19276238.0,,211.0
2006,2419498.0,,119.0
2007,1961940.0,,119.0
2008,3251384.0,,119.0
2009,4036678.0,,119.0
2010,6615903.0,,119.0
2011,5158948.0,,119.0
2012,4619383.0,,119.0
2013,2504989.0,,119.0
2014,2328534.0,,119.0
2015,3416559.0,,119.0
2016,3345639.0,,119.0
2017,2222613.0,,119.0
2018,3862075.0,,119.0
2019,3159394.0,,119.0
2020,3633712.0,,119.0
2021,1594023.0,,119.0
2022,2185321.0,,119.0
2023,2401387.0,,119.0
2008,13412.0,,170.0
2009,15385.0,,170.0
2010,47240.0,,170.0
2011,18913.0,,170.0
2012,194382.0,,170.0
2013,277095.0,,170.0
2016,,100.0,170.0
2002,,82.52400207519531,199.0
2005,,83.99851989746094,199.0
2002,,99.57299041748048,51.0
2004,,99.57341766357422,51.0
2005,,99.5766830444336,51.0
2006,884635.0,99.5766830444336,51.0
2007,721178.0,99.37581634521484,51.0
2008,3765804.0,97.4076919555664,51.0
2009,3662236.0,,51.0
2010,2087330.0,97.73623657226562,51.0
2011,1568335.0,97.68540954589844,51.0
2012,2238801.0,100.0,51.0
2013,5028441.0,,51.0
2014,2638717.0,,51.0
2015,3025449.0,,51.0
2016,3971063.0,,51.0
2017,5033436.0,,51.0
2018,4689153.0,,51.0
2019,5981409.0,,51.0
2020,7665338.0,,51.0
2021,7562904.0,,51.0
2022,12525814.0,,51.0
2023,12503148.0,,51.0
2007,13309.0,,88.0
2008,376037.0,,88.0
2009,212729.0,,88.0
2010,81704.0,,88.0
2011,1206986.0,,88.0
2012,998539.0,,88.0
2013,1573155.0,,88.0
2014,831323.0,,88.0
2015,1059288.0,,88.0
2016,412849.0,,88.0
2017,1492647.0,,88.0
2018,695752.0,,88.0
2019,1705273.0,,88.0
2020,1601878.0,,88.0
2021,1386755.0,,88.0
2022,1431103.0,,88.0
2023,5788864.0,,88.0
2006,13179.0,,138.0
2007,14136.0,,138.0
2008,164414.0,,138.0
2009,135644.0,,138.0
2010,247114.0,,138.0
2011,1405551.0,,138.0
2012,1040925.0,,138.0
2013,786990.0,,138.0
2014,811393.0,,138.0
2015,1351203.0,,138.0
2016,460658.0,,138.0
2017,1998213.0,,138.0
2018,1857492.0,,138.0
2019,3644412.0,,138.0
2020,3682289.0,,138.0
2021,3530039.0,,138.0
2022,3148801.0,,138.0
2023,6924726.0,,138.0
2000,,99.76789093017578,171.0
2006,15315.0,,171.0
2008,84611.0,,171.0
2009,384339.0,,171.0
2010,183268.0,,171.0
2011,128009.0,,171.0
2012,374187.0,,171.0
2013,258500.0,,171.0
2014,521572.0,,171.0
2015,517724.0,,171.0
2016,266393.0,,171.0
2017,603973.0,,171.0
2018,641390.0,,171.0
2019,729999.0,,171.0
2020,589721.0,,171.0
2021,505142.0,,171.0
2022,301331.0,,171.0
2023,100162.0,100.0,171.0
2006,3402684.0,,14.0
2007,2447910.0,,14.0
2008,3218376.0,,14.0
2009,6318164.0,,14.0
2010,7837070.0,63.6061897277832,14.0
2011,10016271.0,56.92023086547852,14.0
2012,10312700.0,64.22557830810547,14.0
2013,11106550.0,59.68399810791016,14.0
2014,10409351.0,55.3330192565918,14.0
2015,10030120.0,59.15108871459961,14.0
2016,7253040.0,59.13153076171875,14.0
2017,6562600.0,65.32141876220703,14.0
2018,7493122.0,60.67657089233398,14.0
2019,9330738.0,,14.0
2020,10058882.0,,14.0
2021,6120820.0,,14.0
2022,10026796.0,,14.0
2023,12573232.0,,14.0
2001,,96.4691390991211,128.0
2007,178237.0,,128.0
2008,524042.0,96.18173217773438,128.0
2009,670810.0,,128.0
2010,522738.0,,128.0
2011,1016410.0,,128.0
2012,662605.0,,128.0
2013,986352.0,,128.0
2014,634895.0,,128.0
2015,963590.0,,128.0
2016,436039.0,,128.0
2017,970317.0,,128.0
2018,383789.0,100.0,128.0
2019,619387.0,,128.0
2020,369353.0,,128.0
2021,369764.0,,128.0
2022,360062.0,,128.0
2023,224674.0,,128.0
2001,,93.58950805664062,21.0
2002,,91.42323303222656,21.0
2003,,92.6911163330078,21.0
2004,,90.52176666259766,21.0
2005,,89.34696197509766,21.0
2006,,85.98385620117188,21.0
2007,,82.94127655029297,21.0
2008,,87.50060272216797,21.0
2009,,91.38186645507812,21.0
2010,,83.0339584350586,21.0
2011,,75.0722885131836,21.0
2012,,75.3093490600586,21.0
2013,,77.6747817993164,21.0
2014,,73.37576293945312,21.0
2015,,72.33506774902344,21.0
2016,,92.41948699951172,21.0
2017,,92.52345275878906,21.0
2018,,93.7503433227539,21.0
2019,,94.15167236328124,21.0
2020,,78.0189437866211,21.0
2021,,89.16751861572266,21.0
2022,,88.51199340820312,21.0
2012,,86.58193969726562,37.0
2013,,73.8465576171875,37.0
2014,,69.47003936767578,37.0
2015,,74.66081237792969,37.0
2017,,92.87477111816406,37.0
2018,,92.88313293457033,37.0
2019,,95.50524139404295,37.0
2020,,97.29073333740234,37.0
2021,,97.2877426147461,37.0
2022,,98.2089385986328,37.0
2000,,79.16667175292969,52.0
2001,,100.0,52.0
2002,,100.0,52.0
2003,,94.44444274902344,52.0
2004,,95.83332824707033,52.0
2006,,89.23204803466797,52.0
2007,,91.11351013183594,52.0
2008,,93.81012725830078,52.0
2009,,96.2065887451172,52.0
2010,,89.76976776123047,52.0
2011,,82.29608917236328,52.0
2012,,79.75187683105469,52.0
2013,,81.43351745605469,52.0
2014,,74.34561157226562,52.0
2015,,66.61614227294922,52.0
2016,,96.21351623535156,52.0
2017,,94.3040008544922,52.0
2018,,83.88213348388672,52.0
2019,,90.2209014892578,52.0
2020,,86.66800689697266,52.0
2021,,92.07408142089844,52.0
2022,,87.42823791503906,52.0
2006,3337386.0,,142.0
2007,3933305.0,,142.0
2008,7176010.0,,142.0
2009,11420524.0,84.63951110839844,142.0
2010,6220055.0,,142.0
2011,2431829.0,,142.0
2012,7065147.0,,142.0
2013,21834152.0,,142.0
2014,21934548.0,,142.0
2015,23632296.0,,142.0
2016,22167478.0,,142.0
2017,26852878.0,,142.0
