year,percentage,gender,country_id,enrollment_abroad_id
2005,1.6661,Male,168.0,EAB1044
2006,1.8241,Male,168.0,EAB1045
2007,1.9557,Male,168.0,EAB1046
2008,2.6106,Male,168.0,EAB1047
2009,2.9673,Male,168.0,EAB1048
2010,3.2843,Male,168.0,EAB1049
2011,3.514,Male,168.0,EAB1050
2012,1.3136,Male,168.0,EAB1051
2013,1.3913,Male,168.0,EAB1052
2014,1.3753,Male,168.0,EAB1053
2015,1.4589,Male,168.0,EAB1054
2016,1.6247,Male,168.0,EAB1055
2017,1.7965,Male,168.0,EAB1056
2018,1.8415,Male,168.0,EAB1057
2019,1.8867,Male,168.0,EAB1058
2020,1.9215,Male,168.0,EAB1059
2021,1.9248,Male,168.0,EAB1060
2022,1.9743,Male,168.0,EAB1061
2023,1.7817,Male,168.0,EAB1062
2000,2.3416,Male,75.0,EAB1063
2001,2.415,Male,75.0,EAB1064
2002,2.4066,Male,75.0,EAB1065
2003,2.6024,Male,75.0,EAB1066
2004,2.3465,Male,75.0,EAB1067
2005,2.6383,Male,75.0,EAB1068
2006,2.9044,Male,75.0,EAB1069
2007,3.2094,Male,75.0,EAB1070
2008,3.3554,Male,75.0,EAB1071
2009,3.7211,Male,75.0,EAB1072
2010,4.1648,Male,75.0,EAB1073
2011,4.7137,Male,75.0,EAB1074
2012,2.3363,Male,75.0,EAB1075
2013,2.4175,Male,75.0,EAB1076
2014,2.4419,Male,75.0,EAB1077
2015,2.4544,Male,75.0,EAB1078
2016,2.3799,Male,75.0,EAB1079
2017,2.4471,Male,75.0,EAB1080
2018,2.4482,Male,75.0,EAB1081
2019,2.4183,Male,75.0,EAB1082
2020,2.4081,Male,75.0,EAB1083
2021,2.5135,Male,75.0,EAB1084
2022,2.5763,Male,75.0,EAB1085
2023,2.7058,Male,75.0,EAB1086
2000,6.6239,Male,49.0,EAB1087
2001,6.8324,Male,49.0,EAB1088
2002,7.1615,Male,49.0,EAB1089
2003,7.3969,Male,49.0,EAB1090
2004,7.7727,Male,49.0,EAB1091
2005,8.4585,Male,49.0,EAB1092
2006,9.2913,Male,49.0,EAB1093
2007,6.7638,Male,49.0,EAB1094
2008,6.3729,Male,49.0,EAB1095
2009,6.7952,Male,49.0,EAB1096
2010,6.727,Male,49.0,EAB1097
2011,6.6272,Male,49.0,EAB1098
2012,4.1215,Male,49.0,EAB1099
2013,4.0803,Male,49.0,EAB1100
2014,4.4423,Male,49.0,EAB1101
2015,4.5067,Male,49.0,EAB1102
2016,4.484,Male,49.0,EAB1103
2017,4.3583,Male,49.0,EAB1104
2018,4.4701,Male,49.0,EAB1105
2019,4.4723,Male,49.0,EAB1106
2020,4.6008,Male,49.0,EAB1107
2021,5.0107,Male,49.0,EAB1108
2022,5.1552,Male,49.0,EAB1109
2023,5.0616,Male,49.0,EAB1110
2000,26.2605,Male,165.0,EAB1111
2001,25.7236,Male,165.0,EAB1112
2002,25.1357,Male,165.0,EAB1113
2003,23.294,Male,165.0,EAB1114
2004,22.3554,Male,165.0,EAB1115
2005,26.8384,Male,165.0,EAB1116
2006,28.0578,Male,165.0,EAB1117
2007,24.1832,Male,165.0,EAB1118
2008,23.5871,Male,165.0,EAB1119
2009,26.861,Male,165.0,EAB1120
2010,25.5949,Male,165.0,EAB1121
2011,24.3872,Male,165.0,EAB1122
2012,15.6346,Male,165.0,EAB1123
2013,14.3628,Male,165.0,EAB1124
2014,13.0192,Male,165.0,EAB1125
2015,12.9518,Male,165.0,EAB1126
2016,13.9753,Male,165.0,EAB1127
2017,16.3498,Male,165.0,EAB1128
2018,20.1972,Male,165.0,EAB1129
2019,26.9269,Male,165.0,EAB1130
2020,27.1649,Male,165.0,EAB1131
2021,30.4673,Male,165.0,EAB1132
2022,26.3672,Male,165.0,EAB1133
2023,29.6245,Male,165.0,EAB1134
2000,3.8888,Male,30.0,EAB1135
2001,3.9056,Male,30.0,EAB1136
2002,4.1503,Male,30.0,EAB1137
2003,4.3745,Male,30.0,EAB1138
2004,3.5605,Male,30.0,EAB1139
2005,3.6324,Male,30.0,EAB1140
2006,3.4568,Male,30.0,EAB1141
2007,3.3316,Male,30.0,EAB1142
2008,3.2127,Male,30.0,EAB1143
2009,3.2299,Male,30.0,EAB1144
2010,3.2575,Male,30.0,EAB1145
2011,3.5419,Male,30.0,EAB1146
2012,1.5816,Male,30.0,EAB1147
2013,1.3614,Male,30.0,EAB1148
2014,1.3538,Male,30.0,EAB1149
2015,1.2527,Male,30.0,EAB1150
2016,1.2162,Male,30.0,EAB1151
2017,1.2322,Male,30.0,EAB1152
2018,1.3604,Male,30.0,EAB1153
2019,1.3886,Male,30.0,EAB1154
2020,1.4577,Male,30.0,EAB1155
2021,1.4076,Male,30.0,EAB1156
2022,1.4513,Male,30.0,EAB1157
2023,1.4102,Male,30.0,EAB1158
2000,0.3299,Male,32.0,EAB1159
2001,0.4144,Male,32.0,EAB1160
2002,0.4453,Male,32.0,EAB1161
2003,0.5135,Male,32.0,EAB1162
2004,0.4635,Male,32.0,EAB1163
2005,0.4621,Male,32.0,EAB1164
2006,0.4923,Male,32.0,EAB1165
2007,0.5393,Male,32.0,EAB1166
2008,0.5877,Male,32.0,EAB1167
2009,0.7121,Male,32.0,EAB1168
2010,0.8175,Male,32.0,EAB1169
2011,0.8722,Male,32.0,EAB1170
2012,0.4304,Male,32.0,EAB1171
2013,0.4716,Male,32.0,EAB1172
2014,0.4367,Male,32.0,EAB1173
2015,0.4091,Male,32.0,EAB1174
2016,0.3785,Male,32.0,EAB1175
2017,0.4152,Male,32.0,EAB1176
2018,0.4538,Male,32.0,EAB1177
2019,0.4188,Male,32.0,EAB1178
2020,0.4044,Male,32.0,EAB1179
2021,0.3745,Male,32.0,EAB1180
2022,0.5039,Male,32.0,EAB1181
2023,0.534,Male,32.0,EAB1182
2000,0.8986,Male,92.0,EAB1183
2001,0.8216,Male,92.0,EAB1184
2002,0.8944,Male,92.0,EAB1185
2003,1.087,Male,92.0,EAB1186
2004,1.2491,Male,92.0,EAB1187
2005,1.249,Male,92.0,EAB1188
2006,1.2634,Male,92.0,EAB1189
2007,1.1701,Male,92.0,EAB1190
2008,1.1187,Male,92.0,EAB1191
2009,1.1569,Male,92.0,EAB1192
2010,1.1861,Male,92.0,EAB1193
2011,1.2616,Male,92.0,EAB1194
2012,0.7684,Male,92.0,EAB1195
2013,0.6706,Male,92.0,EAB1196
2014,0.664,Male,92.0,EAB1197
2015,0.6666,Male,92.0,EAB1198
2016,0.7256,Male,92.0,EAB1199
2017,0.8744,Male,92.0,EAB1200
2018,1.0601,Male,92.0,EAB1201
2019,1.1361,Male,92.0,EAB1202
2020,1.1658,Male,92.0,EAB1203
2021,1.2115,Male,92.0,EAB1204
2022,1.2593,Male,92.0,EAB1205
2023,1.3055,Male,92.0,EAB1206
2000,0.6346,Male,99.0,EAB1207
2001,0.7411,Male,99.0,EAB1208
2002,0.8602,Male,99.0,EAB1209
2003,0.9814,Male,99.0,EAB1210
2004,0.8843,Male,99.0,EAB1211
2005,0.945,Male,99.0,EAB1212
2006,0.9848,Male,99.0,EAB1213
2007,1.2228,Male,99.0,EAB1214
2008,1.4483,Male,99.0,EAB1215
2009,1.543,Male,99.0,EAB1216
2010,1.6636,Male,99.0,EAB1217
2011,1.7439,Male,99.0,EAB1218
2012,0.8999,Male,99.0,EAB1219
2013,0.8844,Male,99.0,EAB1220
2014,0.965,Male,99.0,EAB1221
2015,1.0341,Male,99.0,EAB1222
2016,1.107,Male,99.0,EAB1223
2017,1.3477,Male,99.0,EAB1224
2018,1.4835,Male,99.0,EAB1225
2019,1.5055,Male,99.0,EAB1226
2020,1.6132,Male,99.0,EAB1227
2021,1.7757,Male,99.0,EAB1228
2022,2.0093,Male,99.0,EAB1229
2023,2.228,Male,99.0,EAB1230
2000,0.2351,Male,95.0,EAB1231
2001,0.2523,Male,95.0,EAB1232
2002,0.2407,Male,95.0,EAB1233
2003,0.2308,Male,95.0,EAB1234
2004,0.2245,Male,95.0,EAB1235
2005,0.23,Male,95.0,EAB1236
2006,0.2346,Male,95.0,EAB1237
2007,0.2489,Male,95.0,EAB1238
2008,0.2746,Male,95.0,EAB1239
2009,0.2823,Male,95.0,EAB1240
2010,0.3097,Male,95.0,EAB1241
2011,0.3376,Male,95.0,EAB1242
2012,0.2468,Male,95.0,EAB1243
2013,0.2828,Male,95.0,EAB1244
2014,0.3225,Male,95.0,EAB1245
2015,0.3581,Male,95.0,EAB1246
2016,0.4227,Male,95.0,EAB1247
2017,0.4744,Male,95.0,EAB1248
2018,0.5524,Male,95.0,EAB1249
2019,0.6151,Male,95.0,EAB1250
2020,0.782,Male,95.0,EAB1251
2021,0.8805,Male,95.0,EAB1252
2022,0.9876,Male,95.0,EAB1253
2023,0.9837,Male,95.0,EAB1254
2000,0.6788,Male,118.0,EAB1255
2001,0.8013,Male,118.0,EAB1256
2002,0.8798,Male,118.0,EAB1257
2003,0.7783,Male,118.0,EAB1258
2004,0.662,Male,118.0,EAB1259
2005,0.7152,Male,118.0,EAB1260
2006,0.7332,Male,118.0,EAB1261
2007,0.7444,Male,118.0,EAB1262
2008,0.7501,Male,118.0,EAB1263
2009,0.658,Male,118.0,EAB1264
2010,0.7687,Male,118.0,EAB1265
2011,0.922,Male,118.0,EAB1266
2012,0.6094,Male,118.0,EAB1267
2013,0.8974,Male,118.0,EAB1268
2014,0.7413,Male,118.0,EAB1269
2015,0.6861,Male,118.0,EAB1270
2016,0.7913,Male,118.0,EAB1271
2017,0.6833,Male,118.0,EAB1272
2018,0.7123,Male,118.0,EAB1273
2019,0.5149,Male,118.0,EAB1274
2020,0.5383,Male,118.0,EAB1275
2021,0.4891,Male,118.0,EAB1276
2022,0.5138,Male,118.0,EAB1277
2023,0.4898,Male,118.0,EAB1278
2000,1.7067,Male,182.0,EAB1279
2001,1.7849,Male,182.0,EAB1280
2002,1.8403,Male,182.0,EAB1281
2003,1.9284,Male,182.0,EAB1282
2004,1.7766,Male,182.0,EAB1283
2005,1.8158,Male,182.0,EAB1284
2006,1.8547,Male,182.0,EAB1285
2007,1.9297,Male,182.0,EAB1286
2008,1.771,Male,182.0,EAB1287
2009,1.859,Male,182.0,EAB1288
2010,2.0115,Male,182.0,EAB1289
2011,2.2446,Male,182.0,EAB1290
2012,1.2406,Male,182.0,EAB1291
2013,1.248,Male,182.0,EAB1292
2014,1.4136,Male,182.0,EAB1293
2015,1.5219,Male,182.0,EAB1294
2016,1.6635,Male,182.0,EAB1295
2017,1.7977,Male,182.0,EAB1296
2018,1.7807,Male,182.0,EAB1297
2019,1.7396,Male,182.0,EAB1298
2020,1.8374,Male,182.0,EAB1299
2021,1.7871,Male,182.0,EAB1300
2022,1.8616,Male,182.0,EAB1301
2023,1.7951,Male,182.0,EAB1302
2000,7.0263,Male,153.0,EAB1303
2001,7.954,Male,153.0,EAB1304
2002,6.9032,Male,153.0,EAB1305
2003,7.7569,Male,153.0,EAB1306
2004,6.3587,Male,153.0,EAB1307
2005,6.4567,Male,153.0,EAB1308
2006,6.3786,Male,153.0,EAB1309
2007,6.1824,Male,153.0,EAB1310
2008,6.6196,Male,153.0,EAB1311
2009,7.1542,Male,153.0,EAB1312
2010,7.6895,Male,153.0,EAB1313
2011,8.52,Male,153.0,EAB1314
2012,3.7923,Male,153.0,EAB1315
2013,3.7855,Male,153.0,EAB1316
2014,4.0872,Male,153.0,EAB1317
2015,4.77,Male,153.0,EAB1318
2016,4.5302,Male,153.0,EAB1319
2017,4.7501,Male,153.0,EAB1320
2018,4.7738,Male,153.0,EAB1321
2019,4.9271,Male,153.0,EAB1322
2020,5.3713,Male,153.0,EAB1323
2021,5.3956,Male,153.0,EAB1324
2022,5.1372,Male,153.0,EAB1325
2023,4.4256,Male,153.0,EAB1326
2000,0.1126,Male,64.0,EAB1327
2001,0.1061,Male,64.0,EAB1328
2002,0.1029,Male,64.0,EAB1329
2003,0.1022,Male,64.0,EAB1330
2004,0.1007,Male,64.0,EAB1331
2005,0.1025,Male,64.0,EAB1332
2006,0.1067,Male,64.0,EAB1333
2007,0.1085,Male,64.0,EAB1334
2008,0.1126,Male,64.0,EAB1335
2009,0.1282,Male,64.0,EAB1336
2010,0.1284,Male,64.0,EAB1337
2011,0.158,Male,64.0,EAB1338
2012,0.1006,Male,64.0,EAB1339
2013,0.0927,Male,64.0,EAB1340
2014,0.0916,Male,64.0,EAB1341
2015,0.0925,Male,64.0,EAB1342
2016,0.0902,Male,64.0,EAB1343
2017,0.0934,Male,64.0,EAB1344
2018,0.0943,Male,64.0,EAB1345
2019,0.0963,Male,64.0,EAB1346
2020,0.0988,Male,64.0,EAB1347
2021,0.1033,Male,64.0,EAB1348
2022,0.118,Male,64.0,EAB1349
2023,0.1208,Male,64.0,EAB1350
2000,5.9183,Male,27.0,EAB1351
2001,5.9073,Male,27.0,EAB1352
2002,6.0005,Male,27.0,EAB1353
2003,6.0845,Male,27.0,EAB1354
2004,3.4043,Male,27.0,EAB1355
2005,3.3565,Male,27.0,EAB1356
2006,3.5663,Male,27.0,EAB1357
2007,3.687,Male,27.0,EAB1358
2008,4.0347,Male,27.0,EAB1359
2009,4.361,Male,27.0,EAB1360
2010,4.5139,Male,27.0,EAB1361
2011,4.6117,Male,27.0,EAB1362
2012,1.7415,Male,27.0,EAB1363
2013,1.7476,Male,27.0,EAB1364
2014,1.8455,Male,27.0,EAB1365
2015,1.9423,Male,27.0,EAB1366
2016,2.1539,Male,27.0,EAB1367
2017,2.3636,Male,27.0,EAB1368
2018,2.4647,Male,27.0,EAB1369
2019,2.5056,Male,27.0,EAB1370
2020,2.4854,Male,27.0,EAB1371
2021,2.2938,Male,27.0,EAB1372
2022,2.0854,Male,27.0,EAB1373
2023,1.9127,Male,27.0,EAB1374
2000,3.5516,Male,190.0,EAB1375
2001,4.0654,Male,190.0,EAB1376
2002,4.4214,Male,190.0,EAB1377
2003,4.1463,Male,190.0,EAB1378
2004,3.6492,Male,190.0,EAB1379
2005,3.7982,Male,190.0,EAB1380
2006,3.81,Male,190.0,EAB1381
2007,3.9553,Male,190.0,EAB1382
2008,3.9074,Male,190.0,EAB1383
2009,4.2523,Male,190.0,EAB1384
2010,3.8673,Male,190.0,EAB1385
2011,3.5265,Male,190.0,EAB1386
2012,1.8216,Male,190.0,EAB1387
2013,1.697,Male,190.0,EAB1388
2014,2.0445,Male,190.0,EAB1389
2015,1.709,Male,190.0,EAB1390
2016,1.7837,Male,190.0,EAB1391
2017,1.9689,Male,190.0,EAB1392
2018,1.6235,Male,190.0,EAB1393
2019,1.8154,Male,190.0,EAB1394
2020,1.8523,Male,190.0,EAB1395
2021,1.6017,Male,190.0,EAB1396
2022,1.8468,Male,190.0,EAB1397
2023,3.2938,Male,190.0,EAB1398
2000,2.4785,Male,179.0,EAB1399
2001,2.5919,Male,179.0,EAB1400
2002,2.7178,Male,179.0,EAB1401
2003,2.7905,Male,179.0,EAB1402
2004,2.2644,Male,179.0,EAB1403
2005,2.3834,Male,179.0,EAB1404
2006,2.5895,Male,179.0,EAB1405
2007,2.6376,Male,179.0,EAB1406
2008,2.2596,Male,179.0,EAB1407
2009,2.5601,Male,179.0,EAB1408
2010,2.7656,Male,179.0,EAB1409
2011,2.9223,Male,179.0,EAB1410
2012,1.5688,Male,179.0,EAB1411
2013,1.8276,Male,179.0,EAB1412
2014,1.9621,Male,179.0,EAB1413
2015,2.0479,Male,179.0,EAB1414
2016,2.1687,Male,179.0,EAB1415
2017,2.2676,Male,179.0,EAB1416
2018,2.3363,Male,179.0,EAB1417
2019,2.3359,Male,179.0,EAB1418
2020,2.3937,Male,179.0,EAB1419
2021,2.274,Male,179.0,EAB1420
2022,2.4227,Male,179.0,EAB1421
2023,2.4457,Male,179.0,EAB1422
2000,0.3631,Male,130.0,EAB1423
2001,1.1286,Male,130.0,EAB1424
2002,1.8616,Male,130.0,EAB1425
2003,2.5952,Male,130.0,EAB1426
2004,3.5997,Male,130.0,EAB1427
2005,2.854,Male,130.0,EAB1428
2006,3.4133,Male,130.0,EAB1429
2007,3.1637,Male,130.0,EAB1430
2008,3.0231,Male,130.0,EAB1431
2009,2.7173,Male,130.0,EAB1432
2010,2.6982,Male,130.0,EAB1433
2011,3.0984,Male,130.0,EAB1434
2012,2.6949,Male,130.0,EAB1435
2013,2.7407,Male,130.0,EAB1436
2014,2.1235,Male,130.0,EAB1437
2015,2.4319,Male,130.0,EAB1438
2016,2.179,Male,130.0,EAB1439
2017,2.3471,Male,130.0,EAB1440
2018,2.4611,Male,130.0,EAB1441
2019,1.0817,Male,130.0,EAB1442
2020,0.8508,Male,130.0,EAB1443
2021,0.9251,Male,130.0,EAB1444
2022,1.3633,Male,130.0,EAB1445
2023,1.1645,Male,130.0,EAB1446
2000,6.0883,Male,101.0,EAB1447
2001,6.1104,Male,101.0,EAB1448
2002,6.5694,Male,101.0,EAB1449
2003,7.1374,Male,101.0,EAB1450
2004,6.7982,Male,101.0,EAB1451
2005,6.8704,Male,101.0,EAB1452
2006,7.155,Male,101.0,EAB1453
2007,7.2665,Male,101.0,EAB1454
2008,7.6225,Male,101.0,EAB1455
2009,7.5536,Male,101.0,EAB1456
2010,8.0518,Male,101.0,EAB1457
2011,8.0916,Male,101.0,EAB1458
2012,4.0945,Male,101.0,EAB1459
2013,3.6976,Male,101.0,EAB1460
2014,3.8398,Male,101.0,EAB1461
2015,3.9243,Male,101.0,EAB1462
2016,4.0525,Male,101.0,EAB1463
2017,4.1236,Male,101.0,EAB1464
2018,4.216,Male,101.0,EAB1465
2019,5.1446,Male,101.0,EAB1466
2020,6.1656,Male,101.0,EAB1467
2021,7.6328,Male,101.0,EAB1468
2022,7.83,Male,101.0,EAB1469
2023,8.0516,Male,101.0,EAB1470
2000,1.1987,Male,189.0,EAB1471
2001,1.3776,Male,189.0,EAB1472
2002,1.5625,Male,189.0,EAB1473
2003,1.578,Male,189.0,EAB1474
2004,1.219,Male,189.0,EAB1475
2005,1.1576,Male,189.0,EAB1476
2006,1.1479,Male,189.0,EAB1477
2007,1.2099,Male,189.0,EAB1478
2008,1.0814,Male,189.0,EAB1479
2009,1.1612,Male,189.0,EAB1480
2010,1.1789,Male,189.0,EAB1481
2011,1.3521,Male,189.0,EAB1482
