year,percentage,gender,country_id,graduation_id
2004,60.4065,Female,30.0,GRD2003
2005,68.6025,Female,30.0,GRD2004
2006,65.0416,Female,30.0,GRD2005
2007,65.6806,Female,30.0,GRD2006
2008,62.3844,Female,30.0,GRD2007
2009,63.6096,Female,30.0,GRD2008
2010,63.3999,Female,30.0,GRD2009
2011,63.317,Female,30.0,GRD2010
2012,59.7142,Female,30.0,GRD2011
2013,64.9189,Female,30.0,GRD2012
2014,69.2989,Female,30.0,GRD2013
2017,67.1527,Female,30.0,GRD2014
2018,65.0049,Female,30.0,GRD2015
2019,66.7282,Female,30.0,GRD2016
2020,69.6801,Female,30.0,GRD2017
2021,71.8662,Female,30.0,GRD2018
2023,72.0892,Female,30.0,GRD2019
2012,26.5155,Female,32.0,GRD2020
2014,24.6835,Female,32.0,GRD2021
2015,24.9722,Female,32.0,GRD2022
2016,31.243,Female,32.0,GRD2023
2017,41.7063,Female,32.0,GRD2024
2012,40.4454,Female,92.0,GRD2025
2013,42.4794,Female,92.0,GRD2026
2014,44.0831,Female,92.0,GRD2027
2017,35.1969,Female,92.0,GRD2028
2018,39.2857,Female,92.0,GRD2029
2019,55.6368,Female,92.0,GRD2030
2020,54.6684,Female,92.0,GRD2031
2021,59.1106,Female,92.0,GRD2032
2022,52.8529,Female,92.0,GRD2033
2023,46.617,Female,92.0,GRD2034
2024,49.0636,Female,92.0,GRD2035
2013,27.9489,Female,99.0,GRD2036
2014,28.9473,Female,99.0,GRD2037
2015,41.9917,Female,99.0,GRD2038
2016,45.8353,Female,99.0,GRD2039
2018,41.5503,Female,99.0,GRD2040
2023,62.9479,Female,99.0,GRD2041
2001,19.0728,Female,95.0,GRD2042
2002,19.1094,Female,95.0,GRD2043
2003,20.7848,Female,95.0,GRD2044
2004,21.7475,Female,95.0,GRD2045
2005,25.4908,Female,95.0,GRD2046
2006,24.9137,Female,95.0,GRD2047
2007,25.1864,Female,95.0,GRD2048
2008,25.5549,Female,95.0,GRD2049
2009,23.2938,Female,95.0,GRD2050
2010,24.3793,Female,95.0,GRD2051
2013,24.3327,Female,95.0,GRD2052
2016,17.6721,Female,95.0,GRD2053
2022,34.5843,Female,95.0,GRD2054
2023,42.7223,Female,95.0,GRD2055
2000,0.401,Female,118.0,GRD2056
2001,0.605,Female,118.0,GRD2057
2002,0.8,Female,118.0,GRD2058
2003,0.6419,Female,118.0,GRD2059
2004,0.7879,Female,118.0,GRD2060
2014,1.0823,Female,118.0,GRD2061
2000,37.8054,Female,182.0,GRD2062
2001,40.5528,Female,182.0,GRD2063
2002,42.0614,Female,182.0,GRD2064
2003,42.8432,Female,182.0,GRD2065
2004,43.0766,Female,182.0,GRD2066
2005,43.6964,Female,182.0,GRD2067
2006,43.6531,Female,182.0,GRD2068
2007,42.9439,Female,182.0,GRD2069
2008,43.7136,Female,182.0,GRD2070
2009,45.905,Female,182.0,GRD2071
2010,47.7428,Female,182.0,GRD2072
2011,54.1303,Female,182.0,GRD2073
2012,51.1384,Female,182.0,GRD2074
2013,28.7572,Female,182.0,GRD2075
2014,59.585,Female,182.0,GRD2076
2015,56.0583,Female,182.0,GRD2077
2016,53.0464,Female,182.0,GRD2078
2017,53.3852,Female,182.0,GRD2079
2018,53.5007,Female,182.0,GRD2080
2020,55.3492,Female,182.0,GRD2081
2021,55.9609,Female,182.0,GRD2082
2022,52.0607,Female,182.0,GRD2083
2023,51.0662,Female,182.0,GRD2084
2000,11.9731,Female,153.0,GRD2085
2001,15.4136,Female,153.0,GRD2086
2002,40.4136,Female,153.0,GRD2087
2003,27.8571,Female,153.0,GRD2088
2004,30.0,Female,153.0,GRD2089
2005,42.2057,Female,153.0,GRD2090
2006,41.4286,Female,153.0,GRD2091
2007,40.2878,Female,153.0,GRD2092
2008,34.7653,Female,153.0,GRD2093
2009,36.1287,Female,153.0,GRD2094
2010,34.7579,Female,153.0,GRD2095
2011,35.1623,Female,153.0,GRD2096
2013,57.4203,Female,153.0,GRD2097
2014,60.2447,Female,153.0,GRD2098
2018,58.8817,Female,153.0,GRD2099
2019,56.5824,Female,153.0,GRD2100
2020,60.4146,Female,153.0,GRD2101
2021,62.602,Female,153.0,GRD2102
2022,58.9405,Female,153.0,GRD2103
2023,53.3689,Female,153.0,GRD2104
2000,0.4576,Female,64.0,GRD2105
2001,0.6939,Female,64.0,GRD2106
2002,0.7671,Female,64.0,GRD2107
2003,1.2486,Female,64.0,GRD2108
2004,2.0302,Female,64.0,GRD2109
2005,1.1463,Female,64.0,GRD2110
2006,0.6787,Female,64.0,GRD2111
2007,0.8706,Female,64.0,GRD2112
2008,1.424,Female,64.0,GRD2113
2010,2.2334,Female,64.0,GRD2114
2000,54.1257,Female,27.0,GRD2115
2001,61.6317,Female,27.0,GRD2116
2002,69.2823,Female,27.0,GRD2117
2003,70.8669,Female,27.0,GRD2118
2004,71.6598,Female,27.0,GRD2119
2006,72.3676,Female,27.0,GRD2120
2007,75.5044,Female,27.0,GRD2121
2009,58.9355,Female,27.0,GRD2122
2010,62.6464,Female,27.0,GRD2123
2011,66.1101,Female,27.0,GRD2124
2012,63.3036,Female,27.0,GRD2125
2013,62.1939,Female,27.0,GRD2126
2014,63.8211,Female,27.0,GRD2127
2015,67.021,Female,27.0,GRD2128
2016,66.9284,Female,27.0,GRD2129
2017,68.5144,Female,27.0,GRD2130
2018,71.57,Female,27.0,GRD2131
2019,73.6709,Female,27.0,GRD2132
2020,77.8389,Female,27.0,GRD2133
2021,80.2017,Female,27.0,GRD2134
2022,77.8393,Female,27.0,GRD2135
2023,84.889,Female,27.0,GRD2136
2000,41.3805,Female,179.0,GRD2137
2002,43.2394,Female,179.0,GRD2138
2003,46.2556,Female,179.0,GRD2139
2004,36.9803,Female,179.0,GRD2140
2005,40.399,Female,179.0,GRD2141
2006,39.8725,Female,179.0,GRD2142
2007,39.142,Female,179.0,GRD2143
2008,38.3261,Female,179.0,GRD2144
2009,39.9753,Female,179.0,GRD2145
2012,42.9497,Female,179.0,GRD2146
2013,47.0732,Female,179.0,GRD2147
2014,48.4927,Female,179.0,GRD2148
2015,52.7609,Female,179.0,GRD2149
2016,55.3971,Female,179.0,GRD2150
2018,53.6078,Female,179.0,GRD2151
2019,55.5071,Female,179.0,GRD2152
2020,58.5551,Female,179.0,GRD2153
2021,63.7185,Female,179.0,GRD2154
2022,61.2552,Female,179.0,GRD2155
2023,66.9952,Female,179.0,GRD2156
2000,40.8338,Female,189.0,GRD2157
2001,41.6674,Female,189.0,GRD2158
2002,42.7237,Female,189.0,GRD2159
2003,44.6391,Female,189.0,GRD2160
2004,44.2942,Female,189.0,GRD2161
2005,45.7285,Female,189.0,GRD2162
2006,45.5054,Female,189.0,GRD2163
2007,44.8652,Female,189.0,GRD2164
2008,47.078,Female,189.0,GRD2165
2009,45.9694,Female,189.0,GRD2166
2010,47.9747,Female,189.0,GRD2167
2011,50.2153,Female,189.0,GRD2168
2012,52.1004,Female,189.0,GRD2169
2013,52.7887,Female,189.0,GRD2170
2014,58.7162,Female,189.0,GRD2171
2019,58.3717,Female,189.0,GRD2172
2020,58.2624,Female,189.0,GRD2173
2021,63.3315,Female,189.0,GRD2174
2023,65.7105,Female,189.0,GRD2175
2008,60.2254,Female,163.0,GRD2176
2009,48.0675,Female,163.0,GRD2177
2010,25.2492,Female,163.0,GRD2178
2011,32.5754,Female,163.0,GRD2179
2012,24.42,Female,163.0,GRD2180
2014,33.3344,Female,163.0,GRD2181
2016,40.116,Female,163.0,GRD2182
2017,41.7294,Female,163.0,GRD2183
2018,55.0334,Female,163.0,GRD2184
2019,42.8468,Female,163.0,GRD2185
2020,43.9515,Female,163.0,GRD2186
2021,44.3335,Female,163.0,GRD2187
2022,50.9385,Female,163.0,GRD2188
2023,46.469,Female,163.0,GRD2189
2012,6.6577,Female,44.0,GRD2190
2013,7.5015,Female,44.0,GRD2191
2016,7.1136,Female,44.0,GRD2192
2017,7.1755,Female,44.0,GRD2193
2018,8.908,Female,44.0,GRD2194
2019,7.9402,Female,44.0,GRD2195
2020,7.7804,Female,44.0,GRD2196
2021,8.7227,Female,44.0,GRD2197
2022,11.8355,Female,44.0,GRD2198
2023,14.9986,Female,44.0,GRD2199
2014,4.7493,Female,167.0,GRD2200
2017,3.0908,Female,167.0,GRD2201
2022,2.9061,Female,167.0,GRD2202
2011,0.1376,Female,53.0,GRD2203
2012,0.0496,Female,53.0,GRD2204
2004,23.5211,Female,135.0,GRD2205
2005,30.0666,Female,135.0,GRD2206
2006,30.7822,Female,135.0,GRD2207
2007,28.9792,Female,135.0,GRD2208
2008,35.0329,Female,135.0,GRD2209
2010,34.2446,Female,135.0,GRD2210
2011,33.401,Female,135.0,GRD2211
2012,33.787,Female,135.0,GRD2212
2017,53.3279,Female,135.0,GRD2213
2018,53.3244,Female,135.0,GRD2214
2019,52.3519,Female,135.0,GRD2215
2020,51.3878,Female,135.0,GRD2216
2021,61.8257,Female,135.0,GRD2217
2022,68.8753,Female,135.0,GRD2218
2015,65.5244,Female,70.0,GRD2219
2016,66.1325,Female,70.0,GRD2220
2002,1.6248,Female,68.0,GRD2221
2007,1.3975,Female,68.0,GRD2222
2014,4.9767,Female,68.0,GRD2223
2015,5.1487,Female,68.0,GRD2224
2004,8.1853,Female,201.0,GRD2225
2005,6.1952,Female,201.0,GRD2226
2006,8.3268,Female,201.0,GRD2227
2007,5.1607,Female,201.0,GRD2228
2008,6.1334,Female,201.0,GRD2229
2009,3.8425,Female,201.0,GRD2230
2010,3.3938,Female,201.0,GRD2231
2011,4.3231,Female,201.0,GRD2232
2012,3.3179,Female,201.0,GRD2233
2003,19.0485,Female,116.0,GRD2234
2004,20.7824,Female,116.0,GRD2235
2005,19.6184,Female,116.0,GRD2236
2006,20.0569,Female,116.0,GRD2237
2000,3.0429,Female,54.0,GRD2238
2003,3.5266,Female,54.0,GRD2239
2012,11.792,Female,54.0,GRD2240
2013,11.1802,Female,54.0,GRD2241
2014,12.7021,Female,54.0,GRD2242
2015,11.8793,Female,54.0,GRD2243
2016,13.1784,Female,54.0,GRD2244
2017,12.5704,Female,54.0,GRD2245
2018,12.7772,Female,54.0,GRD2246
2019,13.7186,Female,54.0,GRD2247
2001,19.1168,Female,85.0,GRD2248
2002,17.7875,Female,85.0,GRD2249
2003,19.8678,Female,85.0,GRD2250
2005,20.5003,Female,85.0,GRD2251
2006,22.7852,Female,85.0,GRD2252
2007,23.2557,Female,85.0,GRD2253
2008,32.4573,Female,85.0,GRD2254
2009,44.025,Female,85.0,GRD2255
2010,52.6834,Female,85.0,GRD2256
2011,58.5513,Female,85.0,GRD2257
2014,52.6418,Female,85.0,GRD2258
2015,58.4861,Female,85.0,GRD2259
2016,54.5923,Female,85.0,GRD2260
2017,54.9965,Female,85.0,GRD2261
2018,58.117,Female,85.0,GRD2262
2019,55.227,Female,85.0,GRD2263
2020,57.499,Female,85.0,GRD2264
2022,58.778,Female,85.0,GRD2265
2005,55.5991,Female,202.0,GRD2266
2006,56.1837,Female,202.0,GRD2267
2007,52.827,Female,202.0,GRD2268
2008,48.7122,Female,202.0,GRD2269
2009,52.3014,Female,202.0,GRD2270
2010,49.6733,Female,202.0,GRD2271
2011,40.7996,Female,202.0,GRD2272
2012,38.8669,Female,202.0,GRD2273
2013,36.865,Female,202.0,GRD2274
2014,38.0732,Female,202.0,GRD2275
2015,41.0401,Female,202.0,GRD2276
2016,40.2799,Female,202.0,GRD2277
2017,35.6697,Female,202.0,GRD2278
2018,37.3712,Female,202.0,GRD2279
2019,37.2068,Female,202.0,GRD2280
2020,169.2503,Female,202.0,GRD2281
2021,51.1431,Female,202.0,GRD2282
2022,37.6385,Female,202.0,GRD2283
2023,54.333,Female,202.0,GRD2284
2000,5.5915,Female,196.0,GRD2285
2001,6.3103,Female,196.0,GRD2286
2002,7.191,Female,196.0,GRD2287
2003,7.8473,Female,196.0,GRD2288
2004,7.6998,Female,196.0,GRD2289
2012,13.9678,Female,196.0,GRD2290
2015,22.559,Female,196.0,GRD2291
2016,24.0998,Female,196.0,GRD2292
2017,25.4543,Female,196.0,GRD2293
2018,25.2724,Female,196.0,GRD2294
2022,40.2359,Female,196.0,GRD2295
2023,36.4839,Female,196.0,GRD2296
2013,32.6195,Female,186.0,GRD2297
2014,28.2178,Female,186.0,GRD2298
2015,30.7158,Female,186.0,GRD2299
2016,29.4168,Female,186.0,GRD2300
2017,30.3778,Female,186.0,GRD2301
2018,30.6369,Female,186.0,GRD2302
2019,31.4612,Female,186.0,GRD2303
2020,34.0903,Female,186.0,GRD2304
2021,26.5685,Female,186.0,GRD2305
2022,29.3558,Female,186.0,GRD2306
2023,29.9431,Female,186.0,GRD2307
2000,36.6187,Female,24.0,GRD2308
2001,36.1627,Female,24.0,GRD2309
2002,38.6209,Female,24.0,GRD2310
2003,43.168,Female,24.0,GRD2311
2004,44.099,Female,24.0,GRD2312
2005,45.4625,Female,24.0,GRD2313
2006,49.9309,Female,24.0,GRD2314
2007,47.8707,Female,24.0,GRD2315
2008,45.9799,Female,24.0,GRD2316
2009,44.6965,Female,24.0,GRD2317
2010,46.5421,Female,24.0,GRD2318
2004,10.0225,Female,103.0,GRD2319
2005,11.2828,Female,103.0,GRD2320
2006,11.9524,Female,103.0,GRD2321
2007,10.7702,Female,103.0,GRD2322
2009,16.8577,Female,103.0,GRD2323
2010,18.588,Female,103.0,GRD2324
2011,17.2705,Female,103.0,GRD2325
2012,17.1171,Female,103.0,GRD2326
2013,26.5877,Female,103.0,GRD2327
2014,24.5459,Female,103.0,GRD2328
2015,28.7294,Female,103.0,GRD2329
2016,31.4177,Female,103.0,GRD2330
2017,32.2838,Female,103.0,GRD2331
2018,31.8237,Female,103.0,GRD2332
2019,26.025,Female,103.0,GRD2333
2020,24.7635,Female,103.0,GRD2334
2004,8.6234,Female,137.0,GRD2335
2000,47.4585,Female,106.0,GRD2336
2001,52.4963,Female,106.0,GRD2337
2002,53.1549,Female,106.0,GRD2338
2003,58.8443,Female,106.0,GRD2339
2004,70.058,Female,106.0,GRD2340
2005,80.6436,Female,106.0,GRD2341
2006,89.8605,Female,106.0,GRD2342
2007,88.0145,Female,106.0,GRD2343
2008,82.2053,Female,106.0,GRD2344
2009,73.7582,Female,106.0,GRD2345
2010,91.4815,Female,106.0,GRD2346
2012,77.5493,Female,106.0,GRD2347
2018,61.4042,Female,106.0,GRD2348
2019,58.1861,Female,106.0,GRD2349
2020,58.7223,Female,106.0,GRD2350
2021,69.3846,Female,106.0,GRD2351
2022,70.6135,Female,106.0,GRD2352
2023,69.0167,Female,106.0,GRD2353
2000,35.5235,Female,74.0,GRD2354
2001,35.5737,Female,74.0,GRD2355
2002,36.8571,Female,74.0,GRD2356
2003,37.7696,Female,74.0,GRD2357
2004,39.5575,Female,74.0,GRD2358
2005,40.1695,Female,74.0,GRD2359
2006,40.2612,Female,74.0,GRD2360
2007,41.9845,Female,74.0,GRD2361
2008,41.3311,Female,74.0,GRD2362
2009,40.9337,Female,74.0,GRD2363
2010,43.8175,Female,74.0,GRD2364
2011,39.7216,Female,74.0,GRD2365
2012,48.3832,Female,74.0,GRD2366
2013,48.8851,Female,74.0,GRD2367
2014,51.3055,Female,74.0,GRD2368
2020,47.9889,Female,74.0,GRD2369
2021,48.4742,Female,74.0,GRD2370
2022,50.6327,Female,74.0,GRD2371
2023,47.4095,Female,74.0,GRD2372
2000,24.6017,Female,3.0,GRD2373
2001,27.9732,Female,3.0,GRD2374
2002,34.1908,Female,3.0,GRD2375
2003,40.9897,Female,3.0,GRD2376
2004,48.471,Female,3.0,GRD2377
2005,53.4194,Female,3.0,GRD2378
2006,52.6921,Female,3.0,GRD2379
2007,49.6603,Female,3.0,GRD2380
2008,45.1449,Female,3.0,GRD2381
2009,44.4555,Female,3.0,GRD2382
2010,42.7288,Female,3.0,GRD2383
2011,42.2663,Female,3.0,GRD2384
2012,42.3583,Female,3.0,GRD2385
2013,43.5212,Female,3.0,GRD2386
2014,44.6414,Female,3.0,GRD2387
2015,41.874,Female,3.0,GRD2388
2016,45.268,Female,3.0,GRD2389
2018,49.4387,Female,3.0,GRD2390
2019,50.5113,Female,3.0,GRD2391
2020,51.0271,Female,3.0,GRD2392
2021,54.4878,Female,3.0,GRD2393
2022,52.7728,Female,3.0,GRD2394
2023,54.5193,Female,3.0,GRD2395
2002,25.1836,Female,115.0,GRD2396
2003,27.0707,Female,115.0,GRD2397
2004,27.8557,Female,115.0,GRD2398
2005,33.1305,Female,115.0,GRD2399
2006,38.0058,Female,115.0,GRD2400
2007,39.9038,Female,115.0,GRD2401
2009,46.4776,Female,115.0,GRD2402
2011,49.4029,Female,115.0,GRD2403
2024,38.5663,Female,115.0,GRD2404
2013,42.7224,Female,42.0,GRD2405
2014,44.038,Female,42.0,GRD2406
2015,43.8113,Female,42.0,GRD2407
2016,45.3423,Female,42.0,GRD2408
2017,44.8636,Female,42.0,GRD2409
2018,44.0736,Female,42.0,GRD2410
2019,45.2431,Female,42.0,GRD2411
2020,44.6992,Female,42.0,GRD2412
2021,45.7684,Female,42.0,GRD2413
2022,47.3314,Female,42.0,GRD2414
2023,46.8514,Female,42.0,GRD2415
2000,22.6347,Female,104.0,GRD2416
2001,25.0265,Female,104.0,GRD2417
2002,29.4402,Female,104.0,GRD2418
2003,32.5491,Female,104.0,GRD2419
2004,27.1941,Female,104.0,GRD2420
2005,48.6627,Female,104.0,GRD2421
2006,59.3269,Female,104.0,GRD2422
2009,66.0248,Female,104.0,GRD2423
2014,63.916,Female,104.0,GRD2424
2015,75.7606,Female,104.0,GRD2425
2016,58.7332,Female,104.0,GRD2426
2017,56.9027,Female,104.0,GRD2427
2018,54.9126,Female,104.0,GRD2428
2019,59.0343,Female,104.0,GRD2429
2020,68.4884,Female,104.0,GRD2430
2024,74.9718,Female,104.0,GRD2431
2000,1.2735,Female,123.0,GRD2432
2001,1.8628,Female,123.0,GRD2433
2001,19.419,Female,78.0,GRD2434
2002,25.9529,Female,78.0,GRD2435
2003,30.6458,Female,78.0,GRD2436
2004,33.7127,Female,78.0,GRD2437
2005,35.9803,Female,78.0,GRD2438
2006,33.8549,Female,78.0,GRD2439
2007,30.7421,Female,78.0,GRD2440
2008,26.5549,Female,78.0,GRD2441
2009,33.6387,Female,78.0,GRD2442
2010,35.5358,Female,78.0,GRD2443
2011,34.669,Female,78.0,GRD2444
2012,39.5842,Female,78.0,GRD2445
2013,38.6778,Female,78.0,GRD2446
2014,39.001,Female,78.0,GRD2447
2015,34.8518,Female,78.0,GRD2448
2016,38.3327,Female,78.0,GRD2449
2017,49.9366,Female,78.0,GRD2450
2018,24.0524,Female,78.0,GRD2451
2019,30.3824,Female,78.0,GRD2452
2020,31.573,Female,78.0,GRD2453
2021,34.2416,Female,78.0,GRD2454
2022,34.1577,Female,78.0,GRD2455
2023,32.4908,Female,78.0,GRD2456
2024,34.4567,Female,78.0,GRD2457
2000,0.569,Female,211.0,GRD2458
2001,0.7425,Female,211.0,GRD2459
2002,0.6464,Female,211.0,GRD2460
2004,1.7324,Female,211.0,GRD2461
2007,3.1287,Female,211.0,GRD2462
2020,52.7892,Female,199.0,GRD2463
2000,15.3653,Female,51.0,GRD2464
2001,17.8861,Female,51.0,GRD2465
2002,19.0715,Female,51.0,GRD2466
2003,20.9254,Female,51.0,GRD2467
2004,22.485,Female,51.0,GRD2468
2005,23.7043,Female,51.0,GRD2469
2006,27.0666,Female,51.0,GRD2470
2007,27.8476,Female,51.0,GRD2471
2008,26.9279,Female,51.0,GRD2472
2009,29.0111,Female,51.0,GRD2473
2010,28.755,Female,51.0,GRD2474
2011,30.7414,Female,51.0,GRD2475
2000,3.5936,Female,88.0,GRD2476
2005,4.6794,Female,171.0,GRD2477
2003,6.5789,Female,160.0,GRD2478
2004,5.4187,Female,160.0,GRD2479
2005,8.0,Female,160.0,GRD2480
2006,14.5455,Female,160.0,GRD2481
2007,20.7373,Female,160.0,GRD2482
2008,24.8826,Female,160.0,GRD2483
2009,21.327,Female,160.0,GRD2484
2010,22.6852,Female,160.0,GRD2485
2011,23.0047,Female,160.0,GRD2486
2012,16.7464,Female,160.0,GRD2487
2014,21.8182,Female,160.0,GRD2488
2015,17.3333,Female,160.0,GRD2489
2018,13.8528,Female,160.0,GRD2490
2019,11.3636,Female,160.0,GRD2491
2020,0.8621,Female,160.0,GRD2492
2010,7.7313,Female,14.0,GRD2493
2011,8.6789,Female,14.0,GRD2494
2013,8.5948,Female,14.0,GRD2495
2014,12.3534,Female,14.0,GRD2496
2015,13.2768,Female,14.0,GRD2497
2016,14.0195,Female,14.0,GRD2498
2017,11.7003,Female,14.0,GRD2499
2018,13.5223,Female,14.0,GRD2500
2019,12.7078,Female,14.0,GRD2501
2020,14.1188,Female,14.0,GRD2502
2021,16.1093,Female,14.0,GRD2503
2022,17.1742,Female,14.0,GRD2504
2023,16.1839,Female,14.0,GRD2505
2012,3.1039,Female,128.0,GRD2506
2013,3.4133,Female,128.0,GRD2507
2014,4.1736,Female,128.0,GRD2508
2018,4.8905,Female,128.0,GRD2509
2000,25.9544,Female,21.0,GRD2510
2001,31.304,Female,21.0,GRD2511
2002,34.862,Female,21.0,GRD2512
2003,43.3771,Female,21.0,GRD2513
2004,47.4096,Female,21.0,GRD2514
2005,56.6037,Female,21.0,GRD2515
2006,65.9812,Female,21.0,GRD2516
2007,65.0188,Female,21.0,GRD2517
2008,62.901,Female,21.0,GRD2518
2009,64.1991,Female,21.0,GRD2519
2010,62.4346,Female,21.0,GRD2520
2011,64.1873,Female,21.0,GRD2521
2012,69.1297,Female,21.0,GRD2522
2013,96.8172,Female,21.0,GRD2523
2014,79.2016,Female,21.0,GRD2524
2015,75.039,Female,21.0,GRD2525
2016,67.555,Female,21.0,GRD2526
2017,62.8227,Female,21.0,GRD2527
2018,67.6798,Female,21.0,GRD2528
2019,71.4322,Female,21.0,GRD2529
2020,70.8857,Female,21.0,GRD2530
2021,70.7175,Female,21.0,GRD2531
2022,72.1633,Female,21.0,GRD2532
2023,69.5714,Female,21.0,GRD2533
2008,6.0241,Female,37.0,GRD2534
2012,12.7666,Female,37.0,GRD2535
2013,11.0969,Female,37.0,GRD2536
2014,10.7065,Female,37.0,GRD2537
2015,10.0236,Female,37.0,GRD2538
2018,9.8343,Female,37.0,GRD2539
2019,9.6572,Female,37.0,GRD2540
2020,10.3293,Female,37.0,GRD2541
2021,9.9384,Female,37.0,GRD2542
2022,10.5795,Female,37.0,GRD2543
2023,11.0203,Female,37.0,GRD2544
2000,55.4177,Female,52.0,GRD2545
2001,65.1701,Female,52.0,GRD2546
2002,74.3736,Female,52.0,GRD2547
2003,40.6208,Female,52.0,GRD2548
2004,59.7444,Female,52.0,GRD2549
2005,65.9515,Female,52.0,GRD2550
2006,67.3099,Female,52.0,GRD2551
2007,64.7135,Female,52.0,GRD2552
2008,52.4925,Female,52.0,GRD2553
2009,58.5394,Female,52.0,GRD2554
2010,66.1912,Female,52.0,GRD2555
2011,61.8933,Female,52.0,GRD2556
2012,60.3788,Female,52.0,GRD2557
2013,61.8032,Female,52.0,GRD2558
2014,43.4532,Female,52.0,GRD2559
2015,44.876,Female,52.0,GRD2560
2016,49.3393,Female,52.0,GRD2561
2017,51.1077,Female,52.0,GRD2562
2018,59.4853,Female,52.0,GRD2563
2019,62.5902,Female,52.0,GRD2564
2020,61.1654,Female,52.0,GRD2565
2021,64.522,Female,52.0,GRD2566
2022,57.0144,Female,52.0,GRD2567
2023,55.6644,Female,52.0,GRD2568
2001,4.4349,Female,142.0,GRD2569
2006,4.2786,Female,142.0,GRD2570
2015,12.2283,Female,142.0,GRD2571
2016,14.5647,Female,142.0,GRD2572
2017,16.7006,Female,142.0,GRD2573
2019,18.1285,Female,142.0,GRD2574
2020,19.5048,Female,142.0,GRD2575
2021,20.6555,Female,142.0,GRD2576
2022,25.3574,Female,142.0,GRD2577
2023,26.4414,Female,142.0,GRD2578
2024,26.559,Female,142.0,GRD2579
2016,58.0,Female,174.0,GRD2580
2024,280.814,Female,174.0,GRD2581
2014,46.714,Female,33.0,GRD2582
2015,48.916,Female,33.0,GRD2583
2016,53.1566,Female,33.0,GRD2584
2017,48.6423,Female,33.0,GRD2585
2018,50.5466,Female,33.0,GRD2586
2019,49.7561,Female,33.0,GRD2587
2020,52.4919,Female,33.0,GRD2588
2001,1.0024,Female,61.0,GRD2589
2002,0.8575,Female,61.0,GRD2590
2003,0.8487,Female,61.0,GRD2591
2004,1.1736,Female,61.0,GRD2592
2005,1.2826,Female,61.0,GRD2593
2006,1.3915,Female,61.0,GRD2594
2007,1.414,Female,61.0,GRD2595
2008,1.3253,Female,61.0,GRD2596
2009,1.3099,Female,61.0,GRD2597
2010,1.1831,Female,61.0,GRD2598
2013,2.5684,Female,61.0,GRD2599
2014,1.6897,Female,61.0,GRD2600
2015,2.1259,Female,61.0,GRD2601
2016,3.2155,Female,61.0,GRD2602
2017,3.6931,Female,61.0,GRD2603
2018,3.7909,Female,61.0,GRD2604
2019,3.7452,Female,61.0,GRD2605
2020,3.998,Female,61.0,GRD2606
2022,4.0847,Female,61.0,GRD2607
2023,4.1151,Female,61.0,GRD2608
2001,16.3007,Female,203.0,GRD2609
2003,15.5887,Female,203.0,GRD2610
2005,17.8581,Female,203.0,GRD2611
2006,18.9968,Female,203.0,GRD2612
2007,19.0122,Female,203.0,GRD2613
2008,18.5792,Female,203.0,GRD2614
2009,19.6737,Female,203.0,GRD2615
2010,20.0545,Female,203.0,GRD2616
2011,21.0826,Female,203.0,GRD2617
2013,22.811,Female,203.0,GRD2618
2014,23.2416,Female,203.0,GRD2619
2015,24.2056,Female,203.0,GRD2620
2016,28.9298,Female,203.0,GRD2621
2017,30.0431,Female,203.0,GRD2622
2021,35.9971,Female,203.0,GRD2623
2019,3.6036,Female,120.0,GRD2624
2000,12.6585,Female,150.0,GRD2625
2001,12.9226,Female,150.0,GRD2626
2002,13.0166,Female,150.0,GRD2627
2003,16.7485,Female,150.0,GRD2628
2004,19.4199,Female,150.0,GRD2629
2005,21.3655,Female,150.0,GRD2630
2006,23.4079,Female,150.0,GRD2631
2007,30.388,Female,150.0,GRD2632
2008,37.3389,Female,150.0,GRD2633
2009,34.8755,Female,150.0,GRD2634
2010,33.1746,Female,150.0,GRD2635
2011,32.7466,Female,150.0,GRD2636
2012,34.8213,Female,150.0,GRD2637
2013,35.0404,Female,150.0,GRD2638
2014,35.4839,Female,150.0,GRD2639
2015,31.9616,Female,150.0,GRD2640
2017,33.1008,Female,150.0,GRD2641
2018,32.5225,Female,150.0,GRD2642
2020,30.6506,Female,150.0,GRD2643
2021,34.7763,Female,150.0,GRD2644
2022,39.5844,Female,150.0,GRD2645
2000,17.3834,Female,82.0,GRD2646
2001,20.9514,Female,82.0,GRD2647
2002,22.0725,Female,82.0,GRD2648
2003,29.287,Female,82.0,GRD2649
2004,25.9749,Female,82.0,GRD2650
2006,42.775,Female,82.0,GRD2651
2009,47.1752,Female,82.0,GRD2652
2010,42.5197,Female,82.0,GRD2653
2011,37.9565,Female,82.0,GRD2654
2012,40.5319,Female,82.0,GRD2655
2013,40.4307,Female,82.0,GRD2656
2014,39.4874,Female,82.0,GRD2657
2015,38.9202,Female,82.0,GRD2658
2016,43.4751,Female,82.0,GRD2659
2017,49.1437,Female,82.0,GRD2660
2019,54.6548,Female,82.0,GRD2661
2020,49.7217,Female,82.0,GRD2662
2021,67.756,Female,82.0,GRD2663
2022,62.9277,Female,82.0,GRD2664
2023,68.0521,Female,82.0,GRD2665
2007,14.5196,Female,113.0,GRD2666
2011,17.3114,Female,113.0,GRD2667
2017,45.0603,Female,62.0,GRD2668
2019,43.5228,Female,62.0,GRD2669
2021,43.1362,Female,62.0,GRD2670
2000,23.4297,Female,65.0,GRD2671
