STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,EDUCATION_LEV,Education level,MEASURE,Measure,EDUCATION_TYPE,Education type,INTENSITY,Intensity,EDUCATION_FIELD,Field of education,GRADE,Grade,FREQ,Frequency of observation,ORIGIN,Origin,DESTINATION,Destination,INST_TYPE_EDU,Type of educational institution,MOBILITY,Mobility,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_AGES,Reference date for ages,ORIGIN_CRITERION,Origin criterion,REPYEARSTART,Reference year start,REPYEAREND,Reference year end,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,COMMENT_OBS,Observation comment,DECIMALS,Decimals,TIME_PER_COLLECT,Time period collection,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,IRL,Ireland,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,91.39887027104,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,IRL,Ireland,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,99.9475726119325,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,ISR,Israel,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,48.7138821430341,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,ISR,Israel,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,12.1979554762971,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,ISR,Israel,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,13.0741538594995,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,ITA,Italy,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,80.309993315508,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,ITA,Italy,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,85.0473256692268,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,ITA,Italy,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,94.3598979438691,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,JPN,Japan,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,6.93734768239083,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,JPN,Japan,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,19.83730749802,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,JPN,Japan,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,47.6073075764248,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,JPN,Japan,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,72.0166773090936,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,KOR,Korea,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,2.0462942100049,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,KOR,Korea,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,22.7650019135849,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,KOR,Korea,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,30.377735422549,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,KOR,Korea,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,36.7439072134678,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,LVA,Latvia,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,41.656050955414,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,LTU,Lithuania,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,85.5901877053651,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,LTU,Lithuania,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,95.5376981187972,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,LTU,Lithuania,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,98.6039676708303,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,MEX,Mexico,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,96.0540183276469,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,MEX,Mexico,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,66.2728575181365,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,MEX,Mexico,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,33.9123729527322,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,MEX,Mexico,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,51.7486697000077,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NLD,Netherlands,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,52.2154802427113,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NLD,Netherlands,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,90.8330425381968,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NLD,Netherlands,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,65.9023661463538,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NZL,New Zealand,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,68.1921580405601,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NZL,New Zealand,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,94.9931203244303,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NZL,New Zealand,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,95.2712392422691,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NOR,Norway,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,68.7686289120715,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NOR,Norway,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,77.6766503358756,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NOR,Norway,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,93.2707522559124,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,NOR,Norway,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,97.6430254981787,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,POL,Poland,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,47.8346456692913,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,POL,Poland,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,66.2720281743628,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,POL,Poland,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,71.1228683561596,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,POL,Poland,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,93.9862879529873,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,PRT,Portugal,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,75.3572019639212,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,PRT,Portugal,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,77.9901428379799,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,PRT,Portugal,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,85.901584297445,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,PRT,Portugal,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,92.9009454049911,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,SVK,Slovak Republic,ISCED11_5,Short-cycle tertiary education,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,60.2848764139087,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,SVK,Slovak Republic,ISCED11_6,Bachelor’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,88.0914324171664,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,SVK,Slovak Republic,ISCED11_7,Master’s or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,88.6036792723399,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST(1.0),Distribution of enrolled students and graduates by type of institution,I,SVK,Slovak Republic,ISCED11_8,Doctoral or equivalent level,ENRL,Students enrolled,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_T,Total,_T,Total,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_T,Total,PT_ST,Percentage of students,_T,Total,_T,Total,2021,,94.5153448799757,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
